code,mda_code,agency,ergp_line_item,status,amount,mandate_alignment,alignment,reason,predicted_class,prob_outside,prob_within,flag_for_review
ERGP25241201,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"BUILDING AND EQUIPPPING OF A CRANIOFACIAL CENTRE IN
LAGOS UNIVERSITY TEACHING HOSPITAL",ONGOING,408113689.00,Within MDA Mandate,YES,Assessment pending,1,0.000376654,0.9996233,FALSE
ERGP25241204,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"RENOVATION/REHABILITATION OF EOLLEGE OF NURSING
HOSTELS, ADMINISTRATIVE BUILDING AND SCHOOL HALLS IN LAGOS UNIVERSITY TEACHING HOSPITAL",ONGOING,306085267.00,Within MDA Mandate,YES,Assessment pending,1,0.000364028,0.99963593,FALSE
ERGP25241206,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"PURCHASE OFAPHERESIS MACHINE X1 IN LAGOS UNIVERSITY
TEACHING HOSPITAL",ONGOING,51014211.00,Within MDA Mandate,YES,Assessment pending,1,0.000367959,0.999632,FALSE
ERGP25241207,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,PURCHASE OF OPHTHALMIC SURGICAL MICROSCOPE AND ITS COMPONENTS IN LAGOS UNIVERSITY TEACHING HOSPITAL,ONGOING,76521317.00,Within MDA Mandate,YES,Assessment pending,1,0.000383012,0.999617,FALSE
ERGP25241210,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,GE VIVID E95 ECHOCARDIOGRAPHY MACHINE IN LAGOS UNIVERSITY TEACHING HOSPITAL,ONGOING,178549739.00,Within MDA Mandate,YES,Assessment pending,1,0.000383127,0.99961686,FALSE
ERGP25241212,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"OLYMPUS OPTERA ENDOSCOPY SYSTEM WITH UPPER SCOPE, LOWER SCOPE, ERCP SCOPE AND C-ARM IN LAGOS
UNIVERSITY TEACHING HOSPITAL",ONGOING,255071056.00,Within MDA Mandate,YES,Assessment pending,1,0.000383622,0.9996164,FALSE
ERGP25241216,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"UPPER URINARY TRACT ENDOSCOPY SYSTEM: LASER MACHINE 100 WATTS, VIDEO FLEXIBLE URS, UROFLOMETRY MACHINE, AND RIGID URETEROSCOPE IN LAGOS UNIVERSITY TEACHING
HOSPITAL",ONGOING,331592372.00,Within MDA Mandate,YES,Assessment pending,1,0.000396473,0.99960357,FALSE
ERGP29153724,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,ELECTRONIC MEDICAL RECORD SYSTEM [EMR],ONGOING,341661844.00,Within MDA Mandate,YES,Assessment pending,1,0.000380598,0.99961936,FALSE
ERGP20277833,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"PROVISION OF SOLAR PLANT IN NEW MEDICAL FACILITY AT LAGOS UNIVERSITY TEACHING HOSPITAL, IDI-ARABA, LAGOS",ONGOING,679000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000378119,0.99962187,FALSE
ERGP20277834,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"PROVISION OF HEALTH INFORMATION MANAGEMENT SYSTEM
FOR NEW MEDICAL FACILITY IN LUTH",ONGOING,577500000.00,Within MDA Mandate,YES,Assessment pending,1,0.000365245,0.99963474,FALSE
ERGP20277835,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"COMPLETION OF ONGOING OUTPATIENT CENTER IN LUTH -
PHASE IV",ONGOING,2800000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000383771,0.99961615,FALSE
ERGP20277836,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"SUPPLY AND INSTALLATION OFSOLAR MINI GRID AT LUTH
OUTPATIENT COMPLEX 4 WINGS, IDI ARABA",ONGOING,2511000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000375785,0.99962425,FALSE
ERGP20277837,521026002,LAGOS UNIVERSITY TEACHING HOSPITAL,"CONSTRUCTION OF EXTENDED PEDESTRIAN BRIDGE ACROSS OLD AND NEW LUTH OUTPATIENT HOSPITAL, IDI ARABA",ONGOING,3510000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000374357,0.99962556,FALSE
ERGP10224911,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"PROVISION OF ALTERNATIVE POWER SUPPLY (SOLAR) AT ABUTH
P/SITE SHIKA",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000372339,0.9996276,FALSE
ERGP10224912,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"PROVISION OF ALTERNATIVE POWER SUPPLY (SOLAR) AT ABUTH
LABORATORIES P/SITE SHIKA",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.00038245,0.9996176,FALSE
ERGP15224976,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,ANTI-CORRUPTION AND TRANSPARENCY UNIT ACTIVITIES AT ABUTH ZARIA,ONGOING,33403336.00,Outside MDA Mandate,NO,Assessment pending,0,0.9890348,0.0109653,TRUE
ERGP25224905,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,REHABILITATION OF WARDS AT ABUTH TUDUN WADA ZARIA,ONGOING,245000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000390617,0.9996094,FALSE
ERGP25224906,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"REHABILITATION AND EQUIPING OF A&E THEATRE AND
CORRIDOR OF ABUTH TUDUN WADA ZARIA",ONGOING,245000000.00,Within MDA Mandate,YES,Assessment pending,1,0.00036552,0.9996345,FALSE
ERGP25224907,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"REHABILITATION AND EQUIPING OF GOPD,PHARMACY,SOPD AND ANTENATAL CLINIC AT ABUTH TUDUN WADA ZARIA",,245000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000365608,0.9996344,FALSE
ERGP25224909,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,REHABILITATION OF LABORATORIES AT ABUTH P/SITE SHIKA,ONGOING,210000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000394625,0.99960536,FALSE
ERGP25224921,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,PROVISION OF MEDICAL EQUIPMENT FOR THEATRE,ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000355262,0.99964476,FALSE
ERGP25224926,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,PROVISION OF MEDICAL EQUIPMENT FOR ANAESTHESIA,ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000376151,0.9996238,FALSE
ERGP25224940,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,REHABILITATION OF MRI MACHINE AT ABUTH P/SITE,ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000366454,0.99963355,FALSE
ERGP25224944,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,SUPPLY OF CONSUMABLES AND REAGENTS AT ABUTH P/SITE,ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000355574,0.9996444,FALSE
ERGP25224949,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"REHABILITATION AND FURNISHING OF ADMINISTRATIVE BLOCK
ABUTH P/SITE SHIKA",ONGOING,210000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000372372,0.9996276,FALSE
ERGP25224953,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,PROCUREMENT OF UTILITY VEHICLES AT ABUTH SHIKA ZARIA,ONGOING,140000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000380177,0.99961984,FALSE
ERGP25224960,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"REHABILITATION OF PROFESORIAL BUILDING AND
LANDSCAPING AT ABUTH P/SITE SHIKA",ONGOING,126000000.00,Within MDA Mandate,YES,Assessment pending,1,0.00037327,0.99962676,FALSE
ERGP25224969,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"SUPPLY OF UPS AND STABILIZER FOR FLUROSCOPY MACHINE AT
ABUTH P/SITE SHIKA",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000373764,0.99962616,FALSE
ERGP25224972,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,SUPPLY OF ECHO CARDIOGRAPHY MACHINE AT ABUTH P/SITE SHIKA,ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000377197,0.9996228,FALSE
ERGP25241245,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"RENOVATION/UPGRADING OF INSTITUTE OF CHILD HEALTH, ABU TEACHING HOSPITAL, BANZAZZAU, ZARIA LGAÃ¢â‚¬â„¢S IN KADUNA STATE.",ONGOING,140000000.00,Within MDA Mandate,YES,Assessment pending,1,0.003596443,0.9964036,FALSE
ERGP25241247,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,REHABILITATION / RENNOVATION OF THE HOSPITAL AT ABUTH SHIKA IN AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,ONGOING,510142111.00,Within MDA Mandate,YES,Assessment pending,1,0.000363822,0.9996362,FALSE
ERGP25241248,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"REHABILITATION / RENNOVATION OF THE HOSPITAL AT TUDUN-
WADA, ZAIRA IN AHMADU BELLO UNIVERSITY TEACHING HOSPITAL",ONGOING,510142111.00,Within MDA Mandate,YES,Assessment pending,1,0.000374961,0.99962497,FALSE
ERGP25241251,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,NUCLEAR MEDCINE (APPENDIX A) IN AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,ONGOING,1020284222.00,Within MDA Mandate,YES,Assessment pending,1,0.000368205,0.99963176,FALSE
ERGP25241253,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"CARDIOTHORACIC (APPENDIX B) IN AHMADU BELLO
UNIVERSITY TEACHING HOSPITAL",ONGOING,765213167.00,Within MDA Mandate,YES,Assessment pending,1,0.000368557,0.9996314,FALSE
ERGP25241256,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,CATH LAB IN AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,ONGOING,765213167.00,Within MDA Mandate,YES,Assessment pending,1,0.000355486,0.9996445,FALSE
ERGP25241258,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"TRAINING AND EMPOWERMENT OF MEDICALLY CHALLEHGED YOUTH ON SELF SUSTENANCE DEVELOPMENT IN OGWUGWUAN
AGBAJA, ANAMBRA STATE",ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.999574,0.000425938,TRUE
ERGP25241260,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"CONSTRUCTION OF ALL-IN-ONE SOLAR STREETLIGHT IN
OGWUGWUAN AGBAJA, ANAMBRA STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99983835,0.000161577,TRUE
ERGP25241261,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"CONSTRUCTION OF ALL-IN-ONE SOLAR STREETLIGHT IN
UMUEZEAMU COMMUNITY OF ANAMBRA STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998379,0.000162112,TRUE
ERGP25241263,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"EMPOWERMENT AND MEDICAL OUTREACH TO LESS PRIVILEGE I
VARIOUS COMMUNITY IN ANAMBRA STATE",ONGOING,105000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.81815296,0.18184705,TRUE
ERGP25241264,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"CONSTRUCTION AND RENOVATION OF PRIMARY HEALTH CARE
CENTRES ACROSS MAKARFI/KUDAN FED. CONSTITUENCY OF KADUNA STATE",ONGOING,175000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.99977905,0.000220995,TRUE
ERGP25241267,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"SUPPLY AND INSTALLATION OF MEDICAL EQUIPMENT IN MAKARFI/KUDAN FEDERAL CONSTITUENCY, KADUNA STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9993994,0.000600519,TRUE
ERGP25241272,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,SUPPLY OF HOSPITAL BEDS AND EQUIPMENTS TO KATSINA SOUTH SENATORIAL DISTRICT,ONGOING,140000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9993882,0.000611782,TRUE
ERGP25241276,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"PROVISION OF MEDICAL OUTREACH ACROSS KADUNA NORTH
SENATORIAL DISTRICT KADUNA STATE",ONGOING,21000000.00,Within MDA Mandate,YES,Assessment pending,1,0.009935978,0.9900641,FALSE
ERGP29224914,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,PROVISION OF ICT HARDWARE AND SOFTWARE,ONGOING,63000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000363346,0.99963665,FALSE
ERGP30224933,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,HUMAN CAPITAL DEVELOPMENT,ONGOING,126000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000369127,0.9996308,FALSE
ERGP3224964,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,EQUIPING OF TRAUMA CENTER AT ABUTH P/SITE SHIKA,ONGOING,700000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000371264,0.99962866,FALSE
ERGP20277838,521026003,AHMADU BELLO UNIVERSITY TEACHING HOSPITAL,"RENOVATION, REHABILITATION, FUENISHING & FACILITY UPGRADE AT ABU TEACHING HOSPITAL SHIKA, ZARIA",ONGOING,5000000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000381076,0.9996189,FALSE
ERGP10227045,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",PROCURMENT AND INSTALLATION OF ALL IN ONE STREET LIGHT PHASE 1,ONGOING,5950000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9998047,0.000195381,TRUE
ERGP10227070,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",PROCURMENT AND INSTALLATION OF ALL IN ONE STREET LIGHT PHASE 2,ONGOING,8871636.00,Outside MDA Mandate,NO,Assessment pending,0,0.9997967,0.000203359,TRUE
ERGP14226805,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",PURCHASE AND INSTALLATION OF SECURITY EQUIPMENT TO IMPROVE SECURITY WITHIN AND AROUND THE HOSPITAL,ONGOING,280000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000408735,0.9995913,FALSE
ERGP15226651,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",PURCHASE OF OFFICE FURNITURE FOR ANTI CORRUPTION AND TRANSPARENCY MONITORING UNIT,ONGOING,3500000.00,Within MDA Mandate,YES,Assessment pending,1,0.000443952,0.999556,FALSE
ERGP19226512,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",UPGRADE OF ALL HOSPITAL'S ENVIRONMENTAL INFRASTRUCTURES FOR IMPROVED AESTHETIC AND HEALTHY ENVIRONMENT,ONGOING,210000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000411717,0.9995883,FALSE
ERGP22173388,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","CONSTRUCTION OF 1 NO. FIRE FIGHTING STATION AND
EQUIPPED WITH FIRE FIGHTING VEHICLES AT UNTH.",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000378973,0.99962103,FALSE
ERGP23114099,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",CONSTRUCTION OF 1NO.2STOREY OFFICE COMPLEX FOR ADMINISTRATION DEPARTMENT,ONGOING,1400000.00,Within MDA Mandate,YES,Assessment pending,1,0.000407197,0.99959284,FALSE
ERGP23114103,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",PHASE 1- CONSTRUCTION OF 1NO 2STOREY BUILDING OUT OF 3NO 2STOREY BUILDINGS FOR TEN TRAINING SCHOOLS,ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000414797,0.9995852,FALSE
ERGP23114105,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",CONSTRUCTION OF 1NO. 2STOREY BUILDING FOR CARDIO THORACIC CENTRE OF EXCELLENCE,ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000418229,0.99958175,FALSE
ERGP23114106,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","CONSTRUCTION OF 1NO. 1STOREY BUILDING, ACCESS ROAD & STREET LIGHT FOR NUCLEAR MEDICINE UNIT",,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000404528,0.99959546,FALSE
ERGP23171830,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","COMPLETION/FURNISHING OF BIOMEDICAL ENGINEERING
COMPLEX AT UNTH, ITUKU/OZALLA.",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000383311,0.9996166,FALSE
ERGP25114100,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","PURCHASE OF MATERIALS AND CONSUMABLES FOR OPEN
HEART SURGERY",ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000418601,0.9995814,FALSE
ERGP25127758,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",SUPPLY & INSTALLATION OF HOSPITAL EQUIPMENT,ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000390178,0.9996099,FALSE
ERGP25127765,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","PROVISION OF SOLAR POWER/LIGHTS IN THE WARDS AND
STREET LIGHTS IN THE DRIVEWAYS AND PARKING AREAS AT UNTH ITUKU-OZALLA",ONGOING,700000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000415355,0.9995846,FALSE
ERGP25139076,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","PURCHASE OF UTILITY VEHICLES: PURCHASE OF 2NO SUV CARS, 4NO SALON CARS, 2NO 14 SITTER BUSES, 1NO 30 SITTER MINI BUS, 2NO WATER TANKER, 2NO AMBULANCE VEHICLES, 1NO PICKUP VAN.",ONGOING,210000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000427162,0.9995728,FALSE
ERGP25152187,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","CONSTRUCTION OF ENDOSCOPPIC SURGERY BUILDING
(PHASE 1)",ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000422996,0.999577,FALSE
ERGP25159551,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","CONSTRUCTION OF PERIMETER FENCING FOR THE ENTIRE
HOSPITAL TO PREVENT UNAUTHORIZED ACCESS AND PROTECT LIVES AND PROPERTIES.",ONGOING,3500000.00,Within MDA Mandate,YES,Assessment pending,1,0.000407165,0.99959284,FALSE
ERGP25159553,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",RENOVATION OF 35 BEDED WARD HOSPITAL BUILDING AT OBUKPA NSUKKA ENUGU STATE,ONGOING,1400000.00,Within MDA Mandate,YES,Assessment pending,1,0.00037927,0.9996207,FALSE
ERGP25159554,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","CONSTRUCTION AND RETICULATION OF SOLAR POWERED
BOREHOLE AT UNTH OBUKPA NSUKKA",ONGOING,1400000.00,Within MDA Mandate,YES,Assessment pending,1,0.000407345,0.9995927,FALSE
ERGP25159557,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","EQUIPPING AND FURNISHING OF ADMINISTRATIVE BLOCK AND SUPPLY OF THEATRE EQUIPMENT IN 5 NOS THEATRE AT UNTH
ENUGU",ONGOING,1400000.00,Within MDA Mandate,YES,Assessment pending,1,0.000417133,0.9995828,FALSE
ERGP25160822,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",MULTIPURPOSE PHARMACY BUILDING AT UNTH,ONGOING,1400000.00,Within MDA Mandate,YES,Assessment pending,1,0.000394812,0.99960524,FALSE
ERGP25173308,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","REHABILITATION AND EQUIPPING OF MORTUARY/ MORBID
ANATOMY",ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000435716,0.99956423,FALSE
ERGP25173317,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","CONSTRUCTION OF 1. NO. ONE STOREY NHIS BUILDING AT
UNTH ITUKU/OZLLA.",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000374116,0.9996259,FALSE
ERGP25173320,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",CONSTRUCTION OF 20 BEDDED AMENITY COMPLEX BUILDING AT UNTH ITUKU/OZALLA,ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000408165,0.9995919,FALSE
ERGP25173323,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",RESEARCH AND DEVELOPMENT ON PRODUCTION OF ENTERNAL/READY TO USE THERAPEUTIC FOOD FOR BOTH IN AND OUT-PATIENTS BASIS AT UNTH ITUKU/OZALLA,ONGOING,140000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000417975,0.999582,FALSE
ERGP25173325,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","CONSTRUCTION OF 50 BEDDED ACCIDENT AND EMERGENCY
UNIT {CLOSE TO MAIN GATE},",ONGOING,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000409546,0.99959046,FALSE
ERGP25173328,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",REHABILITATION OF DEFACED WALLS OF WARDS AND CLINICS AT UNTH ENUGU,ONGOING,1400000.00,Within MDA Mandate,YES,Assessment pending,1,0.000418696,0.9995813,FALSE
ERGP25173337,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",REHABILITATION OF INTERNAL ROAD FROM MAIN GATE THROUGH INTERN'S QUARTERS TO HOUSE OFFICERS QUARTERS AT UNTH ITUKU/OZALLA,ONGOING,129222188.00,Within MDA Mandate,YES,Assessment pending,1,0.000401489,0.99959856,FALSE
ERGP25173394,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","ASPHALTING OF CAR PARKS FOR (ACCOUNTS,
ADMINISTRATION, ACCIDENT & EMERGENCY, WORKS, PHYSIOTHERAPHY, ONCOLOGY ETC)",ONGOING,177733283.00,Within MDA Mandate,YES,Assessment pending,1,0.000411281,0.9995888,FALSE
ERGP25174952,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","CONSTRUCTION/PROVISION OF DRUG REHABILITATION
CENTRE AT UNTH ITUKU/OZALLA, ENUGU.",ONGOING,1400000.00,Within MDA Mandate,YES,Assessment pending,1,0.000379344,0.9996207,FALSE
ERGP25195386,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",EMERGENCY MEDICINE HEALTHCARE SYSTEM (PHASE 2),ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000410444,0.9995896,FALSE
ERGP25205407,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",PURCHASE OF CONSUMABLES FOR INFECTION PREVENTION AND CONTROL AT UNTH ITUKU/OZALLA.,ONGOING,14000000.00,Within MDA Mandate,YES,Assessment pending,1,0.00039436,0.9996057,FALSE
ERGP25241287,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","COMPLETION, EQUIPPING AND STAFF TRAINING FOR OUR CARDIO-THORACIC CENTRE IN UNIVERSITY OF NIGERIA
TEACHING HOSPITAL, ENUGU",ONGOING,1020284222.00,Within MDA Mandate,YES,Assessment pending,1,0.000412879,0.9995871,FALSE
ERGP25241292,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","MODERN EMERGENCY CENTRE DEVELOPMENT , WITH MS SERVICES AND FULLY EQUIPPEDAMBULANCES, COMPREHENSIVE STAFF TRAINING IN UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",ONGOING,1275355278.00,Within MDA Mandate,YES,Assessment pending,1,0.000404749,0.9995952,FALSE
ERGP25241294,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","MRI MACHINE (1.5 OR 3T) IN UNIVERSITY OF NIGERIAER
TEACHING HOSPITAL, ENUGU",ONGOING,1275355278.00,Within MDA Mandate,YES,Assessment pending,1,0.000388958,0.9996111,FALSE
ERGP25241298,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","PROVISION OF EQUIPMENT AND INSTRUMENTS FOR
PREVENTIVE DENTISTRY OUTPOST, UGBO, AWGU LGA, ENUGU STATE",,35000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000529599,0.9994704,FALSE
ERGP25241301,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","UNTH MEDICAL OUTPOST, UGBO",ONGOING,70000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000379566,0.99962044,FALSE
ERGP25241305,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","TRAINING OF HEALTH WORKERS ON ETHICS, PERFORMANCE IMPROVEMENT AND ATTITUDINAL CHANGE IN UNIVERSITY OF NNSUKA TEACHING HOSPITAL, NNEWI,ENUGU STATE.",ONGOING,105000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000444189,0.99955577,FALSE
ERGP25241308,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","FREE CATARACT SCREENING AND SURGERY FOR INDIGENES OF ENUGU WEST SENATORIAL DISTRICT, ENUGU STATE",ONGOING,70000000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9977053,0.002294734,TRUE
ERGP25241310,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","PROVISION OF NOVO HEALTH INSURANCE FOR INDIGENS OF
ENUGU WEST SENATORIAL DISTRICT",ONGOING,16100000.00,Outside MDA Mandate,NO,Assessment pending,0,0.9945651,0.005434913,TRUE
ERGP25241313,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU",COMPLETION OF EVUAZI OBELAGU UMANA HEALTH CENTER,ONGOING,21000000.00,Within MDA Mandate,YES,Assessment pending,1,0.000422954,0.9995771,FALSE
ERGP25241316,521026004,"UNIVERSITY OF NIGERIA TEACHING HOSPITAL, ENUGU","CONSTRUCTION OF UNIVERSITY OF NIGERIA TEACHING
HOSPITAL PREMIUM PAVILION, ENUGU STATE. PHASE 1",ONGOING,105000000.00,Within MDA Mandate,YES,Assessment pending,1,0.00037438,0.99962556,FALSE
